Date,Price
01/20/2020,"8,641.90"
01/21/2020,"8,732.60"
01/22/2020,"8,678.50"
01/23/2020,"8,405.10"
01/24/2020,"8,439.90"
01/25/2020,"8,341.60"
01/26/2020,"8,607.80"
01/27/2020,"8,866.60"
01/28/2020,"9,377.30"
01/29/2020,"9,298.90"
01/30/2020,"9,507.30"
01/31/2020,"9,349.10"
02/01/2020,"9,381.60"
02/02/2020,"9,334.90"
02/03/2020,"9,296.60"
02/04/2020,"9,193.90"
02/05/2020,"9,611.80"
02/06/2020,"9,772.00"
02/07/2020,"9,818.60"
02/08/2020,"9,895.50"
02/09/2020,"10,151.50"
02/10/2020,"9,854.10"
02/11/2020,"10,229.50"
02/12/2020,"10,317.70"
02/13/2020,"10,235.10"
02/14/2020,"10,333.00"
02/15/2020,"9,907.70"
02/16/2020,"9,932.30"
02/17/2020,"9,701.40"
02/18/2020,"10,158.40"
02/19/2020,"9,609.40"
02/20/2020,"9,602.40"
02/21/2020,"9,684.50"
02/22/2020,"9,655.70"
02/23/2020,"9,942.70"
02/24/2020,"9,662.70"
02/25/2020,"9,317.20"
02/26/2020,"8,800.30"
02/27/2020,"8,818.60"
02/28/2020,"8,697.50"
02/29/2020,"8,543.70"
03/01/2020,"8,540.00"
03/02/2020,"8,904.80"
03/03/2020,"8,761.40"
03/04/2020,"8,757.90"
03/05/2020,"9,060.30"
03/06/2020,"9,134.80"
03/07/2020,"8,887.80"
03/08/2020,"8,034.10"
03/09/2020,"7,933.00"
03/10/2020,"7,891.20"
03/11/2020,"7,935.10"
03/12/2020,"4,826.00"
03/13/2020,"5,584.30"
03/14/2020,"5,182.70"
03/15/2020,"5,366.30"
03/16/2020,"5,030.00"
03/17/2020,"5,261.10"
03/18/2020,"5,361.40"
03/19/2020,"6,172.00"
03/20/2020,"6,205.30"
03/21/2020,"6,186.20"
03/22/2020,"5,822.10"
03/23/2020,"6,468.90"
03/24/2020,"6,744.60"
03/25/2020,"6,678.90"
03/26/2020,"6,725.10"
03/27/2020,"6,373.40"
03/28/2020,"6,233.70"
03/29/2020,"5,890.40"
03/30/2020,"6,391.00"
03/31/2020,"6,412.50"
04/01/2020,"6,638.50"
04/02/2020,"6,800.50"
04/03/2020,"6,735.90"
04/04/2020,"6,857.40"
04/05/2020,"6,772.70"
04/06/2020,"7,332.30"
04/07/2020,"7,185.20"
04/08/2020,"7,361.20"
04/09/2020,"7,289.00"
04/10/2020,"6,863.10"
04/11/2020,"6,867.80"
04/12/2020,"6,917.60"
04/13/2020,"6,841.30"
04/14/2020,"6,850.90"
04/15/2020,"6,629.10"
04/16/2020,"7,085.60"
04/17/2020,"7,035.80"
04/18/2020,"7,230.80"
04/19/2020,"7,122.90"
04/20/2020,"6,833.50"
04/21/2020,"6,842.50"
04/22/2020,"7,112.90"
04/23/2020,"7,488.50"
04/24/2020,"7,503.80"
04/25/2020,"7,540.40"
04/26/2020,"7,678.90"
04/27/2020,"7,766.00"
04/28/2020,"7,746.90"
04/29/2020,"8,770.90"
04/30/2020,"8,629.00"
05/01/2020,"8,821.60"
05/02/2020,"8,966.30"
05/03/2020,"8,885.50"
05/04/2020,"8,874.70"
05/05/2020,"9,001.00"
05/06/2020,"9,151.40"
05/07/2020,"9,979.80"
05/08/2020,"9,806.20"
05/09/2020,"9,554.60"
05/10/2020,"8,738.80"
05/11/2020,"8,579.80"
05/12/2020,"8,813.80"
05/13/2020,"9,298.70"
05/14/2020,"9,778.40"
05/15/2020,"9,318.00"
05/16/2020,"9,379.50"
05/17/2020,"9,677.70"
05/18/2020,"9,730.70"
05/19/2020,"9,773.30"
05/20/2020,"9,512.30"
05/21/2020,"9,059.00"
05/22/2020,"9,169.70"
05/23/2020,"9,177.00"
05/24/2020,"8,728.20"
05/25/2020,"8,898.20"
05/26/2020,"8,842.50"
05/27/2020,"9,199.10"
05/28/2020,"9,572.20"
05/29/2020,"9,424.80"
05/30/2020,"9,692.50"
05/31/2020,"9,454.80"
06/01/2020,"10,189.30"
06/02/2020,"9,527.60"
06/03/2020,"9,667.20"
06/04/2020,"9,794.40"
06/05/2020,"9,631.20"
06/06/2020,"9,669.60"
06/07/2020,"9,742.60"
06/08/2020,"9,777.90"
06/09/2020,"9,768.80"
06/10/2020,"9,878.80"
06/11/2020,"9,283.20"
06/12/2020,"9,466.60"
06/13/2020,"9,471.30"
06/14/2020,"9,345.30"
06/15/2020,"9,425.40"
06/16/2020,"9,523.50"
06/17/2020,"9,464.60"
06/18/2020,"9,388.10"
06/19/2020,"9,314.00"
06/20/2020,"9,358.80"
06/21/2020,"9,296.40"
06/22/2020,"9,683.70"
06/23/2020,"9,624.60"
06/24/2020,"9,302.00"
06/25/2020,"9,247.50"
06/26/2020,"9,160.00"
06/27/2020,"9,008.30"
06/28/2020,"9,124.00"
06/29/2020,"9,185.40"
06/30/2020,"9,135.40"
07/01/2020,"9,229.90"
07/02/2020,"9,085.10"
07/03/2020,"9,067.10"
07/04/2020,"9,134.40"
07/05/2020,"9,081.00"
07/06/2020,"9,339.00"
07/07/2020,"9,256.00"
07/08/2020,"9,429.90"
07/09/2020,"9,235.70"
07/10/2020,"9,285.10"
07/11/2020,"9,233.30"
07/12/2020,"9,300.80"
07/13/2020,"9,243.60"
07/14/2020,"9,253.40"
07/15/2020,"9,198.70"
07/16/2020,"9,135.30"
07/17/2020,"9,155.80"
07/18/2020,"9,170.20"
07/19/2020,"9,208.00"
07/20/2020,"9,162.40"
07/21/2020,"9,387.30"
07/22/2020,"9,513.70"
07/23/2020,"9,599.60"
07/24/2020,"9,546.40"
07/25/2020,"9,704.10"
07/26/2020,"9,932.50"
07/27/2020,"11,022.80"
07/28/2020,"10,908.50"
07/29/2020,"11,105.90"
07/30/2020,"11,096.20"
07/31/2020,"11,333.40"
08/01/2020,"11,803.10"
08/02/2020,"11,066.80"
08/03/2020,"11,224.40"
08/04/2020,"11,184.70"
08/05/2020,"11,735.10"
08/06/2020,"11,757.10"
08/07/2020,"11,592.00"
08/08/2020,"11,764.30"
08/09/2020,"11,681.20"
08/10/2020,"11,889.20"
08/11/2020,"11,390.40"
08/12/2020,"11,557.20"
08/13/2020,"11,770.90"
08/14/2020,"11,750.80"
08/15/2020,"11,845.30"
08/16/2020,"11,899.00"
08/17/2020,"12,282.60"
08/18/2020,"11,947.60"
08/19/2020,"11,750.20"
08/20/2020,"11,856.90"
08/21/2020,"11,529.20"
08/22/2020,"11,661.30"
08/23/2020,"11,641.60"
08/24/2020,"11,753.50"
08/25/2020,"11,324.80"
08/26/2020,"11,462.30"
08/27/2020,"11,327.40"
08/28/2020,"11,527.40"
08/29/2020,"11,468.10"
08/30/2020,"11,702.00"
08/31/2020,"11,644.20"
09/01/2020,"11,914.90"
09/02/2020,"11,413.30"
09/03/2020,"10,168.80"
09/04/2020,"10,472.50"
09/05/2020,"10,092.20"
09/06/2020,"10,296.40"
09/07/2020,"10,376.90"
09/08/2020,"10,126.60"
09/09/2020,"10,224.60"
09/10/2020,"10,339.70"
09/11/2020,"10,390.20"
09/12/2020,"10,441.90"
09/13/2020,"10,326.00"
09/14/2020,"10,675.30"
09/15/2020,"10,785.30"
09/16/2020,"10,949.50"
09/17/2020,"10,941.30"
09/18/2020,"10,933.00"
09/19/2020,"11,081.80"
09/20/2020,"10,921.50"
09/21/2020,"10,416.80"
09/22/2020,"10,531.50"
09/23/2020,"10,237.30"
09/24/2020,"10,739.40"
09/25/2020,"10,688.80"
09/26/2020,"10,727.90"
09/27/2020,"10,776.20"
09/28/2020,"10,693.20"
09/29/2020,"10,840.90"
09/30/2020,"10,776.10"
10/01/2020,"10,620.50"
10/02/2020,"10,572.30"
10/03/2020,"10,544.20"
10/04/2020,"10,672.90"
10/05/2020,"10,789.50"
10/06/2020,"10,602.60"
10/07/2020,"10,670.90"
10/08/2020,"10,924.10"
10/09/2020,"11,054.20"
10/10/2020,"11,298.40"
10/11/2020,"11,371.00"
10/12/2020,"11,533.90"
10/13/2020,"11,423.80"
10/14/2020,"11,420.40"
10/15/2020,"11,503.00"
10/16/2020,"11,322.00"
10/17/2020,"11,362.10"
10/18/2020,"11,506.90"
10/19/2020,"11,753.40"
10/20/2020,"11,913.50"
10/21/2020,"12,808.70"
10/22/2020,"12,974.60"
10/23/2020,"12,934.10"
10/24/2020,"13,117.20"
10/25/2020,"13,032.20"
10/26/2020,"13,061.60"
10/27/2020,"13,657.80"
10/28/2020,"13,278.90"
10/29/2020,"13,457.20"
10/30/2020,"13,559.90"
10/31/2020,"13,797.30"
11/01/2020,"13,759.40"
11/02/2020,"13,561.40"
11/03/2020,"14,019.90"
11/04/2020,"14,145.60"
11/05/2020,"15,587.10"
11/06/2020,"15,577.90"
11/07/2020,"14,828.40"
11/08/2020,"15,483.70"
11/09/2020,"15,327.20"
11/10/2020,"15,303.60"
11/11/2020,"15,695.80"
11/12/2020,"16,294.70"
11/13/2020,"16,324.20"
11/14/2020,"16,071.00"
11/15/2020,"15,953.00"
11/16/2020,"16,715.80"
11/17/2020,"17,662.30"
11/18/2020,"17,774.60"
11/19/2020,"17,803.50"
11/20/2020,"18,675.20"
11/21/2020,"18,687.20"
11/22/2020,"18,412.90"
11/23/2020,"18,379.60"
11/24/2020,"19,152.60"
11/25/2020,"18,723.00"
11/26/2020,"17,162.00"
11/27/2020,"17,127.10"
11/28/2020,"17,730.70"
11/29/2020,"18,185.50"
11/30/2020,"19,698.10"
12/01/2020,"18,770.70"
12/02/2020,"19,218.80"
12/03/2020,"19,433.30"
12/04/2020,"18,658.10"
12/05/2020,"19,146.50"
12/06/2020,"19,379.90"
12/07/2020,"19,170.70"
12/08/2020,"18,326.60"
12/09/2020,"18,546.00"
12/10/2020,"18,247.20"
12/11/2020,"18,023.60"
12/12/2020,"18,808.90"
12/13/2020,"19,176.80"
12/14/2020,"19,273.80"
12/15/2020,"19,434.90"
12/16/2020,"21,352.20"
12/17/2020,"22,825.40"
12/18/2020,"23,127.90"
12/19/2020,"23,844.00"
12/20/2020,"23,474.90"
12/21/2020,"22,728.50"
12/22/2020,"23,823.20"
12/23/2020,"23,257.90"
12/24/2020,"23,736.50"
12/25/2020,"24,689.60"
12/26/2020,"26,454.40"
12/27/2020,"26,261.30"
12/28/2020,"27,057.80"
12/29/2020,"27,376.00"
12/30/2020,"28,868.70"
12/31/2020,"28,949.40"
01/01/2021,"29,359.90"
01/02/2021,"32,193.30"
01/03/2021,"32,958.90"
01/04/2021,"32,022.60"
01/05/2021,"33,991.50"
01/06/2021,"36,793.20"
01/07/2021,"39,460.20"
01/08/2021,"40,599.30"
01/09/2021,"40,151.90"
01/10/2021,"38,192.20"
01/11/2021,"35,544.30"
01/12/2021,"34,076.10"
01/13/2021,"37,382.20"
01/14/2021,"39,175.70"
01/15/2021,"36,845.80"
01/16/2021,"36,019.50"
01/17/2021,"35,839.60"
01/18/2021,"36,613.20"
01/19/2021,"36,002.90"
01/20/2021,"35,476.30"
01/21/2021,"30,842.10"
01/22/2021,"33,000.50"
01/23/2021,"32,088.90"
01/24/2021,"32,241.30"
01/25/2021,"32,252.30"
01/26/2021,"32,502.10"
01/27/2021,"30,404.00"
01/28/2021,"33,374.80"
01/29/2021,"34,301.80"
01/30/2021,"34,283.10"
01/31/2021,"33,108.10"
02/01/2021,"33,515.70"
02/02/2021,"35,485.20"
02/03/2021,"37,646.80"
02/04/2021,"36,982.10"
02/05/2021,"38,297.60"
02/06/2021,"39,256.60"
02/07/2021,"38,852.90"
02/08/2021,"46,395.70"
02/09/2021,"46,508.60"
02/10/2021,"44,836.00"
02/11/2021,"47,990.70"
02/12/2021,"47,371.70"
02/13/2021,"47,168.70"
02/14/2021,"48,643.40"
02/15/2021,"47,936.30"
02/16/2021,"49,169.70"
02/17/2021,"52,079.20"
02/18/2021,"51,582.20"
02/19/2021,"55,906.60"
02/20/2021,"55,923.70"
02/21/2021,"57,433.80"
02/22/2021,"54,111.80"
02/23/2021,"48,911.20"
02/24/2021,"49,697.50"
02/25/2021,"46,928.50"
02/26/2021,"46,345.60"
02/27/2021,"46,136.70"
02/28/2021,"45,164.00"
03/01/2021,"49,595.50"
03/02/2021,"48,424.20"
03/03/2021,"50,395.10"
03/04/2021,"48,428.00"
03/05/2021,"48,792.50"
03/06/2021,"48,855.60"
03/07/2021,"50,982.30"
03/08/2021,"52,311.00"
03/09/2021,"54,879.00"
03/10/2021,"55,851.90"
03/11/2021,"57,799.50"
03/12/2021,"57,265.10"
03/13/2021,"61,195.30"
03/14/2021,"59,113.70"
03/15/2021,"55,791.30"
03/16/2021,"56,889.70"
03/17/2021,"58,913.50"
03/18/2021,"57,656.00"
03/19/2021,"58,088.00"
03/20/2021,"58,093.40"
03/21/2021,"57,383.80"
03/22/2021,"54,158.30"
03/23/2021,"54,452.50"
03/24/2021,"52,325.40"
03/25/2021,"51,322.30"
03/26/2021,"55,036.10"
03/27/2021,"55,862.90"
03/28/2021,"55,765.20"
03/29/2021,"57,616.20"
03/30/2021,"58,771.30"
03/31/2021,"58,763.70"
04/01/2021,"58,718.30"
04/02/2021,"58,977.30"
04/03/2021,"57,059.90"
04/04/2021,"58,199.90"
04/05/2021,"58,993.40"
04/06/2021,"57,996.30"
04/07/2021,"55,948.70"
04/08/2021,"58,077.40"
04/09/2021,"58,118.70"
04/10/2021,"59,748.40"
04/11/2021,"59,978.70"
04/12/2021,"59,863.80"
04/13/2021,"63,540.90"
04/14/2021,"62,980.40"
04/15/2021,"63,216.00"
04/16/2021,"61,379.70"
04/17/2021,"60,041.90"
04/18/2021,"56,207.10"
04/19/2021,"55,646.10"
04/20/2021,"56,483.20"
04/21/2021,"53,820.20"
04/22/2021,"51,729.50"
04/23/2021,"51,143.60"
04/24/2021,"50,088.90"
04/25/2021,"48,963.60"
04/26/2021,"54,020.50"
04/27/2021,"55,036.50"
04/28/2021,"54,841.40"
04/29/2021,"53,560.80"
04/30/2021,"57,720.30"
05/01/2021,"57,807.10"
05/02/2021,"56,603.80"
05/03/2021,"57,169.80"
05/04/2021,"53,741.50"
05/05/2021,"57,441.30"
05/06/2021,"56,405.40"
05/07/2021,"57,337.20"
05/08/2021,"58,840.10"
05/09/2021,"58,238.30"
05/10/2021,"55,848.90"
05/11/2021,"56,695.70"
05/12/2021,"49,384.20"
05/13/2021,"49,704.60"
05/14/2021,"49,839.80"
05/15/2021,"46,708.80"
05/16/2021,"46,426.40"
05/17/2021,"43,541.30"
05/18/2021,"42,897.30"
05/19/2021,"36,720.50"
05/20/2021,"40,717.20"
05/21/2021,"37,297.40"
05/22/2021,"37,448.30"
05/23/2021,"34,679.70"
05/24/2021,"38,750.60"
05/25/2021,"38,378.30"
05/26/2021,"39,249.20"
05/27/2021,"38,417.30"
05/28/2021,"35,662.50"
05/29/2021,"34,584.60"
05/30/2021,"35,652.80"
05/31/2021,"37,298.60"
06/01/2021,"36,687.60"
06/02/2021,"37,555.80"
06/03/2021,"39,187.30"
06/04/2021,"36,851.30"
06/05/2021,"35,520.00"
06/06/2021,"35,815.40"
06/07/2021,"33,578.00"
06/08/2021,"33,382.90"
06/09/2021,"37,332.20"
06/10/2021,"36,649.40"
06/11/2021,"37,314.60"
06/12/2021,"35,467.50"
06/13/2021,"39,022.90"
06/14/2021,"40,529.40"
06/15/2021,"40,156.10"
06/16/2021,"38,336.00"
06/17/2021,"38,052.00"
06/18/2021,"35,749.40"
06/19/2021,"35,513.40"
06/20/2021,"35,595.80"
06/21/2021,"31,692.00"
06/22/2021,"32,496.40"
06/23/2021,"33,674.30"
06/24/2021,"34,665.80"
06/25/2021,"31,594.00"
06/26/2021,"32,243.40"
06/27/2021,"34,678.50"
06/28/2021,"34,475.90"
06/29/2021,"35,834.70"
06/30/2021,"35,026.90"
07/01/2021,"33,543.60"
07/02/2021,"33,813.40"
07/03/2021,"34,742.80"
07/04/2021,"35,298.20"
07/05/2021,"33,687.80"
07/06/2021,"34,225.60"
07/07/2021,"33,867.80"
07/08/2021,"32,866.30"
07/09/2021,"33,797.40"
07/10/2021,"33,510.60"
07/11/2021,"34,227.70"
07/12/2021,"33,113.00"
07/13/2021,"32,728.10"
07/14/2021,"32,820.70"
07/15/2021,"31,840.50"
07/16/2021,"31,394.00"
07/17/2021,"31,518.60"
07/18/2021,"31,785.40"
07/19/2021,"30,837.20"
07/20/2021,"29,793.80"
07/21/2021,"32,131.40"
07/22/2021,"32,298.90"
07/23/2021,"33,603.30"
07/24/2021,"33,824.80"
07/25/2021,"35,391.10"
07/26/2021,"37,276.60"
07/27/2021,"39,452.00"
07/28/2021,"40,003.20"
07/29/2021,"40,001.40"
07/30/2021,"42,203.40"
07/31/2021,"41,553.70"
08/01/2021,"39,878.30"
08/02/2021,"39,168.40"
08/03/2021,"38,130.30"
08/04/2021,"39,736.90"
08/05/2021,"40,867.20"
08/06/2021,"42,795.40"
08/07/2021,"44,614.20"
08/08/2021,"43,792.80"
08/09/2021,"46,284.30"
08/10/2021,"45,593.80"
08/11/2021,"45,564.30"
08/12/2021,"44,403.40"
08/13/2021,"47,809.10"
08/14/2021,"47,081.50"
08/15/2021,"46,991.30"
08/16/2021,"45,996.30"
08/17/2021,"44,691.60"
08/18/2021,"44,723.80"
08/19/2021,"46,755.90"
08/20/2021,"49,324.00"
08/21/2021,"48,875.80"
08/22/2021,"49,254.50"
08/23/2021,"49,539.70"
08/24/2021,"47,714.70"
08/25/2021,"48,994.50"
08/26/2021,"46,831.60"
08/27/2021,"49,064.30"
08/28/2021,"48,897.10"
08/29/2021,"48,777.40"
08/30/2021,"46,992.70"
08/31/2021,"47,130.40"
09/01/2021,"48,819.40"
09/02/2021,"49,274.30"
09/03/2021,"49,999.00"
09/04/2021,"49,918.40"
09/05/2021,"51,768.60"
09/06/2021,"52,672.10"
09/07/2021,"46,779.60"
09/08/2021,"46,061.40"
09/09/2021,"46,385.60"
09/10/2021,"44,842.80"
09/11/2021,"45,161.90"
09/12/2021,"46,062.30"
09/13/2021,"44,949.50"
09/14/2021,"47,077.50"
09/15/2021,"48,130.60"
09/16/2021,"47,748.00"
09/17/2021,"47,282.80"
09/18/2021,"48,306.70"
09/19/2021,"47,238.70"
09/20/2021,"42,870.60"
09/21/2021,"40,651.30"
09/22/2021,"43,551.60"
09/23/2021,"44,869.20"
09/24/2021,"42,819.90"
09/25/2021,"42,686.80"
09/26/2021,"43,203.40"
09/27/2021,"42,172.60"
09/28/2021,"41,022.30"
09/29/2021,"41,536.80"
09/30/2021,"43,823.30"
10/01/2021,"48,146.00"
10/02/2021,"47,666.90"
10/03/2021,"48,200.10"
10/04/2021,"49,227.30"
10/05/2021,"51,469.30"
10/06/2021,"55,323.20"
10/07/2021,"53,783.90"
10/08/2021,"53,914.70"
10/09/2021,"54,942.50"
10/10/2021,"54,687.70"
10/11/2021,"57,477.30"
10/12/2021,"56,015.90"
10/13/2021,"57,380.10"
10/14/2021,"57,345.80"
10/15/2021,"61,672.50"
10/16/2021,"60,861.10"
10/17/2021,"61,527.50"
10/18/2021,"62,056.30"
10/19/2021,"64,278.50"
10/20/2021,"65,979.10"
10/21/2021,"62,210.20"
10/22/2021,"60,690.30"
10/23/2021,"61,312.50"
10/24/2021,"60,866.50"
10/25/2021,"63,067.00"
10/26/2021,"60,310.80"
10/27/2021,"58,438.10"
10/28/2021,"60,582.50"
10/29/2021,"62,242.80"
10/30/2021,"61,840.10"
10/31/2021,"61,309.60"
11/01/2021,"60,915.30"
11/02/2021,"63,221.70"
11/03/2021,"62,918.50"
11/04/2021,"61,412.60"
11/05/2021,"60,974.30"
11/06/2021,"61,483.90"
11/07/2021,"63,273.20"
11/08/2021,"67,527.90"
11/09/2021,"66,904.40"
11/10/2021,"64,932.60"
11/11/2021,"64,806.70"
11/12/2021,"64,134.50"
11/13/2021,"64,398.60"
11/14/2021,"65,508.20"
11/15/2021,"63,597.90"
11/16/2021,"60,089.10"
11/17/2021,"60,367.80"
11/18/2021,"56,955.30"
11/19/2021,"58,083.40"
11/20/2021,"59,717.60"
11/21/2021,"58,714.30"
11/22/2021,"56,308.80"
11/23/2021,"57,573.20"
11/24/2021,"57,171.70"
11/25/2021,"58,935.10"
11/26/2021,"53,730.90"
11/27/2021,"54,765.90"
11/28/2021,"57,291.50"
11/29/2021,"57,794.80"
11/30/2021,"56,882.90"
12/01/2021,"57,210.30"
12/02/2021,"56,496.00"
12/03/2021,"53,631.50"
12/04/2021,"49,195.20"
12/05/2021,"49,405.50"
12/06/2021,"50,562.10"
12/07/2021,"50,595.20"
12/08/2021,"50,473.90"
12/09/2021,"47,596.60"
12/10/2021,"47,137.20"
12/11/2021,"49,314.50"
12/12/2021,"50,081.00"
12/13/2021,"46,703.60"
12/14/2021,"48,366.50"
12/15/2021,"48,871.50"
12/16/2021,"47,628.20"
12/17/2021,"46,172.20"
12/18/2021,"46,856.20"
12/19/2021,"46,704.50"
12/20/2021,"46,895.20"
12/21/2021,"48,902.00"
12/22/2021,"48,599.70"
12/23/2021,"50,801.00"
12/24/2021,"50,786.10"
12/25/2021,"50,406.40"
12/26/2021,"50,779.90"
12/27/2021,"50,678.20"
12/28/2021,"47,545.20"
12/29/2021,"46,461.70"
12/30/2021,"47,123.30"
12/31/2021,"46,219.50"
01/01/2022,"47,738.00"
01/02/2022,"47,311.80"
01/03/2022,"46,430.20"
01/04/2022,"45,837.30"
01/05/2022,"43,425.90"
01/06/2022,"43,097.50"
01/07/2022,"41,546.70"
01/08/2022,"41,672.00"
01/09/2022,"41,848.30"
01/10/2022,"41,832.20"
01/11/2022,"42,733.20"
01/12/2022,"43,901.00"
01/13/2022,"42,560.00"
01/14/2022,"43,073.30"
01/15/2022,"43,097.00"
01/16/2022,"43,079.10"
01/17/2022,"42,209.30"
01/18/2022,"42,364.60"
01/19/2022,"41,677.80"
01/20/2022,"40,715.90"
01/21/2022,"36,475.50"
01/22/2022,"35,075.20"
01/23/2022,"36,269.50"
01/24/2022,"36,686.30"
01/25/2022,"36,950.60"
01/26/2022,"36,800.40"
01/27/2022,"37,164.30"
01/28/2022,"37,745.10"
01/29/2022,"38,170.80"
01/30/2022,"37,917.70"
01/31/2022,"38,498.60"
02/01/2022,"38,709.70"
02/02/2022,"36,890.20"
02/03/2022,"37,287.80"
02/04/2022,"41,567.60"
02/05/2022,"41,412.10"
02/06/2022,"42,392.20"
02/07/2022,"43,833.90"
02/08/2022,"44,038.20"
02/09/2022,"44,388.90"
02/10/2022,"43,521.00"
02/11/2022,"42,388.40"
02/12/2022,"42,205.20"
02/13/2022,"42,061.10"
02/14/2022,"42,550.30"
02/15/2022,"44,544.40"
02/16/2022,"43,883.60"
02/17/2022,"40,552.80"
02/18/2022,"40,000.10"
02/19/2022,"40,090.30"
02/20/2022,"38,355.00"
02/21/2022,"37,017.70"
02/22/2022,"38,248.20"
02/23/2022,"37,224.60"
02/24/2022,"38,339.20"
02/25/2022,"39,209.60"
02/26/2022,"39,115.50"
02/27/2022,"37,689.10"
02/28/2022,"43,188.20"
03/01/2022,"44,420.30"
03/02/2022,"43,912.80"
03/03/2022,"42,463.00"
03/04/2022,"39,142.70"
03/05/2022,"39,395.80"
03/06/2022,"38,403.10"
03/07/2022,"38,024.80"
03/08/2022,"38,744.80"
03/09/2022,"41,929.00"
03/10/2022,"39,416.30"
03/11/2022,"38,730.20"
03/12/2022,"38,814.30"
03/13/2022,"37,792.40"
03/14/2022,"39,671.10"
03/15/2022,"39,285.70"
03/16/2022,"41,118.70"
03/17/2022,"40,914.80"
03/18/2022,"41,767.80"
03/19/2022,"42,233.00"
03/20/2022,"41,276.00"
03/21/2022,"41,022.00"
03/22/2022,"42,373.00"
03/23/2022,"42,912.00"
03/24/2022,"44,013.00"
03/25/2022,"44,331.00"
03/26/2022,"44,548.00"
03/27/2022,"46,859.00"
03/28/2022,"47,105.00"
03/29/2022,"47,449.00"
03/30/2022,"47,075.00"
03/31/2022,"45,525.00"
04/01/2022,"46,297.00"
04/02/2022,"45,811.00"
04/03/2022,"46,407.00"
04/04/2022,"46,629.00"
04/05/2022,"45,506.00"
04/06/2022,"43,173.00"
04/07/2022,"43,448.00"
04/08/2022,"42,275.00"
04/09/2022,"42,767.00"
04/10/2022,"42,138.00"
04/11/2022,"39,497.00"
04/12/2022,"40,078.00"
04/13/2022,"41,133.00"
04/14/2022,"39,936.00"
04/15/2022,"40,560.00"
04/16/2022,"40,382.00"
04/17/2022,"39,703.00"
04/18/2022,"40,803.00"
04/19/2022,"41,503.00"
04/20/2022,"41,368.00"
04/21/2022,"40,482.00"
04/22/2022,"39,709.00"
04/23/2022,"39,418.00"
04/24/2022,"39,464.00"
04/25/2022,"40,427.00"
04/26/2022,"38,113.00"
04/27/2022,"39,243.00"
04/28/2022,"39,748.00"
04/29/2022,"38,581.00"
04/30/2022,"37,650.00"
05/01/2022,"38,461.00"
05/02/2022,"38,514.00"
05/03/2022,"37,718.00"
05/04/2022,"39,688.00"
05/05/2022,"36,544.00"
05/06/2022,"36,009.00"
05/07/2022,"35,468.00"
05/08/2022,"34,060.00"
05/09/2022,"30,095.00"
05/10/2022,"31,007.50"
05/11/2022,"29,068.20"
05/12/2022,"28,976.00"
05/13/2022,"29,284.40"
05/14/2022,"30,080.40"
05/15/2022,"31,308.70"
05/16/2022,"29,849.00"
05/17/2022,"30,437.50"
05/18/2022,"28,683.70"
05/19/2022,"30,305.90"
05/20/2022,"29,178.60"
05/21/2022,"29,434.60"
05/22/2022,"30,286.60"
05/23/2022,"29,093.30"
05/24/2022,"29,648.70"
05/25/2022,"29,540.60"
05/26/2022,"29,203.50"
05/27/2022,"28,601.20"
05/28/2022,"29,027.10"
05/29/2022,"29,465.20"
05/30/2022,"31,723.30"
05/31/2022,"31,793.40"
06/01/2022,"29,798.50"
06/02/2022,"30,455.50"
06/03/2022,"29,700.90"
06/04/2022,"29,864.30"
06/05/2022,"29,913.00"
06/06/2022,"31,367.60"
06/07/2022,"31,128.80"
06/08/2022,"30,201.60"
06/09/2022,"30,097.80"
06/10/2022,"29,083.30"
06/11/2022,"28,403.40"
06/12/2022,"26,606.30"
06/13/2022,"22,448.00"
06/14/2022,"22,157.30"
06/15/2022,"22,577.90"
06/16/2022,"20,386.60"
06/17/2022,"20,444.60"
06/18/2022,"18,986.50"
06/19/2022,"20,577.20"
06/20/2022,"20,572.30"
06/21/2022,"20,720.40"
06/22/2022,"19,965.80"
06/23/2022,"21,100.70"
06/24/2022,"21,226.90"
06/25/2022,"21,489.90"
06/26/2022,"21,043.50"
06/27/2022,"20,730.20"
06/28/2022,"20,278.00"
06/29/2022,"20,111.30"
06/30/2022,"19,926.60"
07/01/2022,"19,262.90"
07/02/2022,"19,243.20"
07/03/2022,"19,309.90"
07/04/2022,"20,215.80"
07/05/2022,"20,200.60"
07/06/2022,"20,561.10"
07/07/2022,"21,637.80"
07/08/2022,"21,611.20"
07/09/2022,"21,587.50"
07/10/2022,"20,847.40"
07/11/2022,"19,963.20"
07/12/2022,"19,330.90"
07/13/2022,"20,250.00"
07/14/2022,"20,586.00"
07/15/2022,"20,825.10"
07/16/2022,"21,209.90"
07/17/2022,"20,785.60"
07/18/2022,"22,525.80"
07/19/2022,"23,410.20"
07/20/2022,"23,215.20"
07/21/2022,"23,153.00"
07/22/2022,"22,675.20"
07/23/2022,"22,460.40"
07/24/2022,"22,582.10"
07/25/2022,"21,301.90"
07/26/2022,"21,248.70"
07/27/2022,"22,958.30"
07/28/2022,"23,850.00"
07/29/2022,"23,774.30"
07/30/2022,"23,634.20"
07/31/2022,"23,303.40"
08/01/2022,"23,271.20"
08/02/2022,"22,988.60"
08/03/2022,"22,820.80"
08/04/2022,"22,612.10"
08/05/2022,"23,308.20"
08/06/2022,"22,944.20"
08/07/2022,"23,175.30"
08/08/2022,"23,816.30"
